age,annual_income,loyalty_score,purchase_frequency,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
33,53000,6.0,18,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly
33,53000,6.0,18,Male,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,47,Venmo,Bi-Weekly
33,53000,6.0,18,Male,T-shirt,Clothing,83,Massachusetts,S,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,6,Venmo,Every 3 Months
33,53000,6.0,18,Male,Sunglasses,Accessories,54,Maryland,L,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,42,Venmo,Monthly
33,53000,6.0,18,Male,Socks,Clothing,100,New Hampshire,M,Peach,Winter,2.7,No,Store Pickup,Yes,Yes,39,Credit Card,Monthly
33,53000,6.0,18,Male,Belt,Accessories,92,Montana,M,Peach,Winter,4.6,No,2-Day Shipping,Yes,Yes,23,Bank Transfer,Quarterly
33,53000,6.0,18,Male,Shirt,Clothing,93,Nevada,S,Brown,Fall,4.1,No,Standard,Yes,Yes,3,Venmo,Monthly
33,53000,6.0,18,Male,Blouse,Clothing,48,Minnesota,M,Pink,Winter,4.6,No,Standard,No,No,43,PayPal,Bi-Weekly
33,53000,6.0,18,Male,Sweater,Clothing,57,New Jersey,M,Turquoise,Spring,3.9,No,Express,No,No,48,Debit Card,Fortnightly
33,53000,6.0,18,Male,Coat,Outerwear,80,New Hampshire,L,Gray,Spring,3.9,No,Express,No,No,45,Cash,Every 3 Months
33,53000,6.0,18,Male,Gloves,Accessories,53,Connecticut,L,Gold,Summer,2.7,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly
33,53000,6.0,18,Male,Hoodie,Clothing,98,New Jersey,L,Gold,Winter,4.9,No,2-Day Shipping,No,No,28,Venmo,Monthly
33,53000,6.0,18,Male,Sunglasses,Accessories,66,Nevada,M,Brown,Fall,2.9,No,Next Day Air,No,No,24,Credit Card,Weekly
33,53000,6.0,18,Male,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Next Day Air,No,No,5,Credit Card,Weekly
33,53000,6.0,18,Male,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,Venmo,Monthly
33,53000,6.0,18,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,No,16,Bank Transfer,Fortnightly
33,53000,6.0,18,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months
33,53000,6.0,18,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24,Cash,Bi-Weekly
33,53000,6.0,18,Male,Scarf,Accessories,58,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,No,13,Venmo,Every 3 Months
33,53000,6.0,18,Male,Jacket,Outerwear,99,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,No,4,Cash,Fortnightly
33,53000,6.0,18,Male,T-shirt,Clothing,56,New Mexico,S,Lavender,Summer,3.9,No,Next Day Air,No,No,4,Debit Card,Every 3 Months
33,53000,6.0,18,Female,Belt,Accessories,91,Montana,M,Magenta,Spring,3.4,No,2-Day Shipping,No,No,34,Credit Card,Bi-Weekly
33,53000,6.0,18,Female,Belt,Accessories,92,Michigan,L,Blue,Winter,3.3,No,Free Shipping,No,No,11,PayPal,Bi-Weekly
33,53000,6.0,18,Female,Shirt,Clothing,80,Alaska,XL,Blue,Winter,2.5,No,Store Pickup,No,No,39,Credit Card,Every 3 Months
33,53000,6.0,18,Female,Boots,Footwear,70,Ohio,M,Charcoal,Winter,4.1,No,Next Day Air,No,No,29,PayPal,Fortnightly
33,53000,6.0,18,Female,Skirt,Clothing,70,Idaho,M,Black,Winter,3.1,No,Express,No,No,12,PayPal,Every 3 Months
33,53000,6.0,18,Female,Jacket,Outerwear,24,New York,M,Gold,Fall,3.3,No,Standard,No,No,7,Cash,Fortnightly
33,53000,6.0,18,Female,Scarf,Accessories,35,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,No,49,PayPal,Annually
33,53000,6.0,18,Female,Blouse,Clothing,67,Idaho,L,Black,Fall,3.9,No,Free Shipping,No,No,40,Venmo,Every 3 Months
33,53000,6.0,18,Female,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,No,7,Venmo,Annually
33,53000,6.0,18,Female,Boots,Footwear,72,Wisconsin,L,Gray,Fall,4.9,No,Store Pickup,No,No,28,Bank Transfer,Quarterly
33,53000,6.0,18,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,No,3,Debit Card,Bi-Weekly
33,53000,6.0,18,Female,T-shirt,Clothing,28,South Dakota,M,Indigo,Winter,3.9,No,Express,No,No,15,Credit Card,Annually
33,53000,6.0,18,Female,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly
33,53000,6.0,18,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,No,4,Credit Card,Weekly
33,53000,6.0,18,Female,T-shirt,Clothing,59,South Dakota,L,Olive,Fall,4.5,No,Express,No,No,20,PayPal,Every 3 Months
33,53000,6.0,18,Female,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,No,Standard,No,No,3,Cash,Quarterly
33,53000,6.0,18,Female,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,No,Express,No,No,26,Cash,Quarterly
33,53000,6.0,18,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,2-Day Shipping,No,No,30,Cash,Monthly
33,53000,6.0,18,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly
33,53000,6.0,18,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly
33,53000,6.0,18,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
33,53000,6.0,18,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually
33,53000,6.0,18,Female,Socks,Clothing,28,Washington,M,Pink,Winter,4.7,No,Express,No,No,6,Debit Card,Bi-Weekly
51,71000,9.0,25,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,Yes,35,Credit Card,Quarterly
51,71000,9.0,25,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly
51,71000,9.0,25,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly
51,71000,9.0,25,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly
51,71000,9.0,25,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,32,Credit Card,Weekly
51,71000,9.0,25,Male,Pants,Clothing,30,Rhode Island,M,Teal,Summer,3.0,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly
51,71000,9.0,25,Male,Shoes,Footwear,51,South Carolina,S,Gray,Fall,4.9,Yes,Express,Yes,Yes,2,Venmo,Bi-Weekly
51,71000,9.0,25,Male,Coat,Outerwear,28,Montana,XL,Olive,Winter,3.6,Yes,Next Day Air,Yes,Yes,42,Bank Transfer,Monthly
51,71000,9.0,25,Male,Sunglasses,Accessories,84,South Carolina,M,White,Spring,3.9,Yes,Free Shipping,Yes,Yes,20,Debit Card,Quarterly
51,71000,9.0,25,Male,Coat,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Yes,Next Day Air,Yes,Yes,41,Debit Card,Monthly
51,71000,9.0,25,Male,Pants,Clothing,52,New Jersey,S,Red,Winter,4.9,Yes,Standard,Yes,Yes,19,Cash,Monthly
51,71000,9.0,25,Male,Boots,Footwear,26,Massachusetts,L,Teal,Spring,4.2,Yes,Standard,Yes,Yes,27,Debit Card,Every 3 Months
51,71000,9.0,25,Male,Sweater,Clothing,54,Ohio,L,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,49,Credit Card,Fortnightly
51,71000,9.0,25,Male,Sunglasses,Accessories,27,Kansas,S,Red,Fall,4.4,Yes,Store Pickup,Yes,Yes,45,Credit Card,Weekly
51,71000,9.0,25,Male,Boots,Footwear,54,Indiana,XL,Pink,Spring,4.9,Yes,Standard,Yes,Yes,19,Venmo,Bi-Weekly
51,71000,9.0,25,Male,Boots,Footwear,90,Idaho,L,Red,Fall,3.3,Yes,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months
51,71000,9.0,25,Male,Shorts,Clothing,74,Oklahoma,L,Gold,Spring,4.4,Yes,Next Day Air,Yes,Yes,13,Bank Transfer,Weekly
51,71000,9.0,25,Male,Dress,Clothing,49,Rhode Island,XL,Green,Winter,2.6,Yes,Next Day Air,Yes,Yes,25,Credit Card,Fortnightly
51,71000,9.0,25,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,Free Shipping,Yes,Yes,11,Credit Card,Quarterly
51,71000,9.0,25,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,5,PayPal,Annually
51,71000,9.0,25,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,24,Venmo,Quarterly
51,71000,9.0,25,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,Yes,25,Cash,Weekly
51,71000,9.0,25,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly
51,71000,9.0,25,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months
51,71000,9.0,25,Male,Boots,Footwear,68,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,Yes,Yes,37,Bank Transfer,Weekly
51,71000,9.0,25,Male,Sneakers,Footwear,35,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,41,Cash,Fortnightly
51,71000,9.0,25,Male,Blouse,Clothing,79,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,Yes,Yes,12,Bank Transfer,Quarterly
51,71000,9.0,25,Male,Sandals,Footwear,60,Michigan,S,Black,Fall,3.5,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months
51,71000,9.0,25,Male,Sneakers,Footwear,76,Washington,L,Yellow,Spring,4.6,No,Store Pickup,Yes,Yes,8,Debit Card,Monthly
51,71000,9.0,25,Male,Skirt,Clothing,64,Arkansas,M,Blue,Summer,3.1,No,Store Pickup,Yes,Yes,47,PayPal,Annually
51,71000,9.0,25,Male,Handbag,Accessories,40,Oklahoma,L,Brown,Winter,3.4,No,2-Day Shipping,Yes,Yes,24,Bank Transfer,Every 3 Months
51,71000,9.0,25,Male,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,No,Express,No,No,18,Venmo,Every 3 Months
51,71000,9.0,25,Male,Shoes,Footwear,72,New Mexico,L,White,Winter,4.5,No,2-Day Shipping,No,No,48,Credit Card,Every 3 Months
51,71000,9.0,25,Male,Socks,Clothing,86,Nevada,S,Peach,Spring,4.5,No,Next Day Air,No,No,50,Cash,Quarterly
51,71000,9.0,25,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,39,Bank Transfer,Quarterly
51,71000,9.0,25,Male,Gloves,Accessories,76,Wyoming,S,Black,Winter,2.8,No,Store Pickup,No,No,50,Debit Card,Weekly
51,71000,9.0,25,Male,T-shirt,Clothing,85,Colorado,L,Maroon,Summer,4.0,No,Next Day Air,No,No,33,Cash,Monthly
51,71000,9.0,25,Male,Backpack,Accessories,74,Alabama,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,44,Cash,Weekly
51,71000,9.0,25,Male,Blouse,Clothing,84,Connecticut,M,Purple,Spring,2.8,No,Standard,No,No,40,Cash,Every 3 Months
51,71000,9.0,25,Male,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,No,Store Pickup,No,No,25,PayPal,Fortnightly
51,71000,9.0,25,Male,Sunglasses,Accessories,90,Wyoming,S,Purple,Winter,2.6,No,Free Shipping,No,No,2,Debit Card,Fortnightly
51,71000,9.0,25,Male,Skirt,Clothing,26,Wisconsin,L,Black,Summer,3.9,No,Standard,No,No,47,PayPal,Bi-Weekly
51,71000,9.0,25,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Free Shipping,No,No,21,Debit Card,Monthly
51,71000,9.0,25,Male,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,50,PayPal,Monthly
51,71000,9.0,25,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly
51,71000,9.0,25,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly
51,71000,9.0,25,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,No,Express,No,No,45,PayPal,Every 3 Months
51,71000,9.0,25,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,No,49,Debit Card,Bi-Weekly
51,71000,9.0,25,Male,Sunglasses,Accessories,90,Alaska,M,Purple,Fall,4.7,No,Next Day Air,No,No,32,Credit Card,Fortnightly
51,71000,9.0,25,Male,Pants,Clothing,84,Illinois,M,Gray,Spring,3.9,No,Next Day Air,No,No,14,PayPal,Bi-Weekly
51,71000,9.0,25,Male,Sneakers,Footwear,43,Tennessee,M,Cyan,Summer,4.6,No,Store Pickup,No,No,27,PayPal,Quarterly
51,71000,9.0,25,Female,Sandals,Footwear,66,Alaska,L,Pink,Spring,2.7,No,2-Day Shipping,No,No,26,PayPal,Every 3 Months
51,71000,9.0,25,Female,Pants,Clothing,50,Wyoming,M,Charcoal,Winter,5.0,No,2-Day Shipping,No,No,21,Cash,Bi-Weekly
51,71000,9.0,25,Female,Jacket,Outerwear,50,Maine,M,Blue,Fall,3.7,No,Free Shipping,No,No,2,Bank Transfer,Weekly
51,71000,9.0,25,Female,Sweater,Clothing,26,Ohio,M,White,Summer,3.6,No,Store Pickup,No,No,41,Venmo,Weekly
51,71000,9.0,25,Female,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,No,Express,No,No,13,Credit Card,Every 3 Months
51,71000,9.0,25,Female,Boots,Footwear,37,Utah,L,Peach,Spring,3.5,No,2-Day Shipping,No,No,25,Credit Card,Quarterly
51,71000,9.0,25,Female,Belt,Accessories,44,Iowa,L,Charcoal,Summer,4.8,No,Next Day Air,No,No,2,Cash,Annually
51,71000,9.0,25,Female,Backpack,Accessories,96,California,L,Green,Fall,3.3,No,Standard,No,No,39,PayPal,Monthly
51,71000,9.0,25,Female,Jacket,Outerwear,85,South Dakota,M,Green,Summer,4.3,No,Standard,No,No,29,Cash,Bi-Weekly
51,71000,9.0,25,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually
51,71000,9.0,25,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,Cash,Weekly
51,71000,9.0,25,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly
51,71000,9.0,25,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly
51,71000,9.0,25,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly
51,71000,9.0,25,Female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months
51,71000,9.0,25,Female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually
51,71000,9.0,25,Female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly
51,71000,9.0,25,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,No,Free Shipping,No,No,7,PayPal,Monthly
51,71000,9.0,25,Female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,No,Store Pickup,No,No,24,Bank Transfer,Weekly
51,71000,9.0,25,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,24,PayPal,Quarterly
51,71000,9.0,25,Female,Gloves,Accessories,87,Arizona,L,Green,Summer,3.6,No,Standard,No,No,31,Venmo,Annually
27,43000,4.0,14,Male,Shorts,Clothing,34,Louisiana,L,Charcoal,Winter,3.2,Yes,Free Shipping,Yes,Yes,19,Credit Card,Weekly
27,43000,4.0,14,Male,Coat,Outerwear,85,North Dakota,XL,White,Spring,4.6,Yes,Express,Yes,Yes,50,Credit Card,Bi-Weekly
27,43000,4.0,14,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly
27,43000,4.0,14,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months
27,43000,4.0,14,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29,Venmo,Monthly
27,43000,4.0,14,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,6,Debit Card,Annually
27,43000,4.0,14,Male,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,26,Venmo,Monthly
27,43000,4.0,14,Male,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,Yes,12,Cash,Every 3 Months
27,43000,4.0,14,Male,Sneakers,Footwear,83,North Carolina,S,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Monthly
27,43000,4.0,14,Male,Boots,Footwear,42,Virginia,L,Purple,Spring,4.2,Yes,Standard,Yes,Yes,28,Bank Transfer,Monthly
27,43000,4.0,14,Male,Jewelry,Accessories,20,Illinois,S,Yellow,Winter,3.7,Yes,Store Pickup,Yes,Yes,31,PayPal,Quarterly
27,43000,4.0,14,Male,Socks,Clothing,22,Virginia,XL,Green,Spring,3.2,Yes,Free Shipping,Yes,Yes,43,Cash,Weekly
27,43000,4.0,14,Male,Boots,Footwear,79,Illinois,XL,Teal,Spring,4.6,Yes,Next Day Air,Yes,Yes,35,Cash,Bi-Weekly
27,43000,4.0,14,Male,Scarf,Accessories,90,Colorado,M,Blue,Spring,4.5,Yes,Standard,Yes,Yes,44,PayPal,Monthly
27,43000,4.0,14,Male,Hoodie,Clothing,59,South Carolina,M,Brown,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,28,Cash,Quarterly
27,43000,4.0,14,Male,Blouse,Clothing,74,Maine,M,Teal,Fall,3.3,Yes,Store Pickup,Yes,Yes,25,Debit Card,Every 3 Months
27,43000,4.0,14,Male,Sweater,Clothing,32,Wyoming,S,Blue,Summer,4.3,Yes,Store Pickup,Yes,Yes,50,Cash,Bi-Weekly
27,43000,4.0,14,Male,Coat,Outerwear,77,Pennsylvania,M,Brown,Fall,2.5,Yes,Next Day Air,Yes,Yes,11,Cash,Annually
27,43000,4.0,14,Male,T-shirt,Clothing,89,New York,S,Brown,Winter,3.3,Yes,Express,Yes,Yes,15,Credit Card,Weekly
27,43000,4.0,14,Male,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly
27,43000,4.0,14,Male,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,Yes,4,Cash,Weekly
27,43000,4.0,14,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,Yes,Next Day Air,Yes,Yes,47,Credit Card,Quarterly
27,43000,4.0,14,Male,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months
27,43000,4.0,14,Male,Shorts,Clothing,25,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50,Cash,Fortnightly
27,43000,4.0,14,Male,Sandals,Footwear,90,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly
27,43000,4.0,14,Male,Shirt,Clothing,41,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly
27,43000,4.0,14,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly
27,43000,4.0,14,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly
27,43000,4.0,14,Male,Blouse,Clothing,37,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly
27,43000,4.0,14,Male,Hoodie,Clothing,60,Louisiana,M,Charcoal,Winter,2.7,No,Standard,Yes,Yes,27,Cash,Monthly
27,43000,4.0,14,Male,Shirt,Clothing,64,Texas,M,Silver,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Every 3 Months
27,43000,4.0,14,Male,Hoodie,Clothing,68,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
27,43000,4.0,14,Male,Scarf,Accessories,67,Montana,L,Peach,Summer,2.9,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Every 3 Months
27,43000,4.0,14,Male,Sandals,Footwear,76,Arizona,M,Pink,Spring,4.4,No,Standard,Yes,Yes,13,Venmo,Monthly
27,43000,4.0,14,Male,Shirt,Clothing,54,Arkansas,S,Black,Summer,2.7,No,Free Shipping,Yes,Yes,10,Bank Transfer,Quarterly
27,43000,4.0,14,Male,Blouse,Clothing,45,Delaware,M,Indigo,Spring,4.8,No,Free Shipping,Yes,Yes,21,Debit Card,Quarterly
27,43000,4.0,14,Male,Backpack,Accessories,34,South Dakota,L,Magenta,Fall,3.5,No,Next Day Air,Yes,Yes,34,PayPal,Quarterly
27,43000,4.0,14,Male,Sunglasses,Accessories,44,West Virginia,M,Cyan,Winter,3.1,No,Next Day Air,Yes,Yes,34,Bank Transfer,Weekly
27,43000,4.0,14,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,No,17,Venmo,Bi-Weekly
27,43000,4.0,14,Male,Shorts,Clothing,30,Arizona,S,Pink,Summer,4.3,No,Next Day Air,No,No,15,Bank Transfer,Bi-Weekly
27,43000,4.0,14,Male,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,No,2-Day Shipping,No,No,2,PayPal,Fortnightly
27,43000,4.0,14,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly
27,43000,4.0,14,Male,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Free Shipping,No,No,11,Debit Card,Annually
27,43000,4.0,14,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,2-Day Shipping,No,No,20,Credit Card,Every 3 Months
27,43000,4.0,14,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Express,No,No,8,PayPal,Monthly
27,43000,4.0,14,Male,Blouse,Clothing,72,Georgia,L,Purple,Spring,3.5,No,Express,No,No,7,Venmo,Weekly
27,43000,4.0,14,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly
27,43000,4.0,14,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
27,43000,4.0,14,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly
27,43000,4.0,14,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly
27,43000,4.0,14,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28,Credit Card,Annually
27,43000,4.0,14,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly
27,43000,4.0,14,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,No,30,PayPal,Bi-Weekly
27,43000,4.0,14,Male,Hat,Accessories,63,Florida,M,Brown,Summer,4.6,No,2-Day Shipping,No,No,26,Credit Card,Fortnightly
27,43000,4.0,14,Male,Blouse,Clothing,23,Ohio,S,Lavender,Winter,3.0,No,Standard,No,No,28,Debit Card,Annually
27,43000,4.0,14,Female,Shoes,Footwear,86,Texas,M,Black,Spring,3.9,No,Free Shipping,No,No,47,Debit Card,Annually
27,43000,4.0,14,Female,Dress,Clothing,52,Minnesota,S,Indigo,Fall,3.1,No,Free Shipping,No,No,50,Venmo,Monthly
27,43000,4.0,14,Female,Jeans,Clothing,31,Arizona,M,Purple,Summer,4.0,No,Standard,No,No,10,Debit Card,Fortnightly
27,43000,4.0,14,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,No,Standard,No,No,19,PayPal,Bi-Weekly
27,43000,4.0,14,Female,Backpack,Accessories,78,Louisiana,M,Indigo,Winter,3.0,No,Next Day Air,No,No,40,Credit Card,Every 3 Months
27,43000,4.0,14,Female,Hat,Accessories,52,Illinois,M,Brown,Summer,3.8,No,Standard,No,No,28,Venmo,Monthly
27,43000,4.0,14,Female,Sandals,Footwear,22,Kansas,M,Violet,Fall,5.0,No,Standard,No,No,5,Debit Card,Bi-Weekly
27,43000,4.0,14,Female,Shirt,Clothing,37,Illinois,S,Peach,Winter,3.0,No,2-Day Shipping,No,No,42,Bank Transfer,Weekly
27,43000,4.0,14,Female,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,No,Standard,No,No,32,Cash,Quarterly
27,43000,4.0,14,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Free Shipping,No,No,29,Credit Card,Every 3 Months
27,43000,4.0,14,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,No,No,21,Debit Card,Weekly
27,43000,4.0,14,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Standard,No,No,33,Credit Card,Monthly
27,43000,4.0,14,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,No,Free Shipping,No,No,18,Venmo,Monthly
27,43000,4.0,14,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Express,No,No,25,Cash,Monthly
27,43000,4.0,14,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,No,41,Bank Transfer,Annually
27,43000,4.0,14,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,No,1,PayPal,Bi-Weekly
